brand,model,engine_type,fuel,transmission,km,price,year,type
Volkswagen,ARTEON ELEGANCE 4MOT OPF 7DSG,2.0 TSI,benzín,Automatic,83035.0,554000,2020.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1088000,2026.0,autojarov
Audi,A6 Avant TFSI quattro Stronic,,benzín,Automatic,1000.0,2399000,2026.0,autojarov
Audi,A3 Spb 35 TFSI Stronic,,benzín,Automatic,0.0,839000,2026.0,autojarov
Audi,A3 Spb 35 TFSI Stronic,,benzín,Automatic,0.0,839000,2026.0,autojarov
Audi,A3 Spb 35 TFSI Stronic,,benzín,Automatic,0.0,829000,2026.0,autojarov
Audi,A3 Spb 35 TFSI Stronic,,benzín,Automatic,0.0,829000,2026.0,autojarov
Audi,Q3 Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1119900,2026.0,autojarov
Volkswagen,Allspace Comfortline 7DSG 4M SCR,2.0 TDI,nafta,Automatic,148808.0,439000,2019.0,autojarov
Audi,A6 Avant Sline 50 TDI quattro tiptronic,,nafta,Automatic,26366.0,1369900,2024.0,autojarov
Audi,Q3 Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1139900,2026.0,autojarov
Volkswagen,Tiguan R-line DSG 4MOT,2.0 TDI,nafta,Automatic,139412.0,589900,2020.0,autojarov
CUPRA,Formentor 1.5 TSI 150k,1.5 TSI,benzín,Manual,25306.0,649900,2023.0,autojarov
CUPRA,Formentor 1.5 eTSI 150k DSG,1.5 ETSI,hybrid,Automatic,10000.0,889900,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,0.0,939100,2026.0,autojarov
Audi,A3 Spb 35 TFSI Stronic,,benzín,Automatic,0.0,799000,2026.0,autojarov
Volkswagen,Tayron R-Line People 150 kW 4MOT,2.0 TSI,benzín,Automatic,0.0,1606700,2026.0,autojarov
Volkswagen,Tayron R-Line People 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1689600,2026.0,autojarov
Volkswagen,Tayron R-Line People 142 kW 4MOT,2.0 TDI,nafta,Automatic,12000.0,1410000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1088000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1088000,2026.0,autojarov
Volkswagen,Taigo People 85kW 7DSG,1.0 TSI,benzín,Automatic,0.0,599900,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,5500.0,749900,,autojarov
Volkswagen,Tayron People 150 kW eHybrid,1.5 TSI,hybrid,Automatic,0.0,1225900,2026.0,autojarov
Volkswagen,Tayron People 150 kW eHybrid,1.5 TSI,hybrid,Automatic,,1179900,,autojarov
Audi,A6 allroad quattro 50 TDI tiptronic,,nafta,Automatic,0.0,1779900,2026.0,autojarov
Volkswagen,Golf Variant People 85 kw 6G,1.5 TSI,benzín,Manual,0.0,608000,2026.0,autojarov
Volkswagen,Golf Variant People 85 kw 6G,1.5 TSI,benzín,Manual,12000.0,608000,2026.0,autojarov
Škoda,SUPERB COMBI SPORTLINE 110 kW DS,2.0 TDI,nafta,Automatic,0.0,1109900,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,0.0,887400,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,0.0,887400,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,0.0,887400,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,0.0,887400,2026.0,autojarov
Volkswagen,"Golf Variant People 1,5 eTSI 110kw 7DSG",1.5 ETSI,benzín,Automatic,0.0,887400,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1088000,2026.0,autojarov
Volkswagen,Touran People 110 kw EVO 7DSG,1.5 TSI,benzín,Automatic,7000.0,840000,2025.0,autojarov
Volkswagen,Touran People 110 kw EVO 7DSG,1.5 TSI,benzín,Automatic,0.0,880000,2026.0,autojarov
Volkswagen,Touran People 110 kw EVO 7DSG,1.5 TSI,benzín,Automatic,0.0,880000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1088000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1088000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1083000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1079000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1079000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1079000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1079000,2026.0,autojarov
Volkswagen,Tayron People 110 kW 7DSG,2.0 TDI,nafta,Automatic,0.0,1079000,2026.0,autojarov
Audi,A6 Avant Sline 50 TDI quattro tiptronic,,nafta,Automatic,27079.0,1399900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,0.0,1469000,2026.0,autojarov
Audi,S5 Cabriolet TFSI 260 kW quattro,,benzín,Automatic,28523.0,1244900,2022.0,autojarov
Škoda,KAROQ SPORTLINE 110 kW DSG,1.5 TSI,benzín,Automatic,64264.0,669900,2022.0,autojarov
Audi,A6 Avant Sline 45 TDI quattro Stronic,,nafta,Automatic,20807.0,1289900,2024.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2449900,2026.0,autojarov
Audi,A6 Avant Sline 45 TDI quattro Stronic,,nafta,Automatic,29864.0,1149900,2024.0,autojarov
Audi,RS6 Avant performance TFSI quattro,,benzín,Automatic,0.0,5499900,2026.0,autojarov
Škoda,KODIAQ AMBITION 110 kW DSG,2.0 TDI,nafta,Automatic,95296.0,619900,2022.0,autojarov
Audi,A6 Avant Sline 50 TDI quattro tiptronic,,nafta,Automatic,28182.0,1349900,2024.0,autojarov
Audi,S6 Avant TDI quattro tiptronic,,nafta,Automatic,12208.0,1649900,2024.0,autojarov
Škoda,FABIA SELECTION 85 kW,1.0 TSI,benzín,Manual,0.0,459500,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1182000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1186000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,970000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1186000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1186000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1182000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1169000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1169000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,966000,2026.0,autojarov
Škoda,OCTAVIA RS 195 kW DSG,2.0 TSI,benzín,Automatic,0.0,1155700,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2649000,2026.0,autojarov
Audi,A6 Sport 50 TDI quattro tiptronic,,nafta,Automatic,19794.0,1189900,2023.0,autojarov
Volkswagen,Polo People 70 kw 5G,1.0 TSI,benzín,Manual,0.0,493900,2026.0,autojarov
Volkswagen,Polo People 70 kw 5G,1.0 TSI,benzín,Manual,0.0,477900,2026.0,autojarov
Audi,SQ5 TDI quattro tiptronic,,nafta,Automatic,29341.0,1099900,2022.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,1949000,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,1699000,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,2049000,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,2029000,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,2029000,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,2049000,2026.0,autojarov
CUPRA,FORMENTOR 2.0 TSI 190K DSG 4WD,2.0 TSI,benzín,Automatic,48065.0,629900,2023.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,1879000,2026.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,2119000,2026.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,1839000,2026.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,1919000,2026.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,2099000,2026.0,autojarov
Audi,A5 Limuzína TDI quattro Stronic,,nafta,Automatic,0.0,1649000,2026.0,autojarov
Audi,A6 Avant TDI quattro Stronic,,nafta,Automatic,,2259000,,autojarov
Audi,A6 Avant TDI quattro Stronic,,nafta,Automatic,0.0,1589000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2169000,2026.0,autojarov
Audi,A3 Spb Sline 35 TFSI Stronic,,benzín,Automatic,1000.0,979000,2026.0,autojarov
Audi,Q2 Sline 35 TFSI Stronic,,benzín,Automatic,0.0,969000,2026.0,autojarov
Volkswagen,Polo People 70 kw 5G,1.0 TSI,benzín,Manual,0.0,499900,2026.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,1949000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2599900,2026.0,autojarov
Volkswagen,Golf Variant People 110kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,Golf Variant People 110kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,Golf Variant People 110kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,Golf Variant People 110kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,Golf Variant People 110kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,T-Cross Life 1.0 TSI 70 kW 5G,1.0 TSI,benzín,Manual,5000.0,499000,2025.0,autojarov
Volkswagen,Polo People 70 kw 5G,1.0 TSI,benzín,Manual,7000.0,480000,2025.0,autojarov
Volkswagen,Tayron R-Line 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1525000,2026.0,autojarov
Volkswagen Užitkové vozy,Akční California Coast,2.0 TDI,nafta,Automatic,0.0,1959900,2026.0,autojarov
Volkswagen,Tayron Elegance 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1772900,2026.0,autojarov
Volkswagen,"Tayron People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,999000,2026.0,autojarov
Volkswagen Užitkové vozy,Akční Crafter skříň 35 103kW 6G FWD SR,,nafta,Manual,0.0,1043357,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2299900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1249900,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,1879000,2026.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,0.0,2099000,2026.0,autojarov
Volkswagen,"ID.7 Tourer Pro People 210 kW, 77 kWh",,elektro,Automatic,9000.0,1199900,,autojarov
Volkswagen Užitkové vozy,Akční Caddy Maxi Life,2.0 TDI,nafta,Manual,,846471,2025.0,autojarov
Volkswagen Užitkové vozy,Akční Multivan Long Life,2.0 TDI,nafta,Automatic,,1369000,2025.0,autojarov
Audi,Q5 Spb TDI quattro Stronic,,nafta,Automatic,5000.0,1969000,2025.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,2049000,2026.0,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,1699000,2026.0,autojarov
Volkswagen,T-Cross People 1.0 TSI 85 kW 7DSG,1.0 TSI,benzín,Automatic,,596900,2025.0,autojarov
Volkswagen,Tiguan R-Line 142 kW 4MOT,2.0 TDI,nafta,Automatic,,1264900,,autojarov
Audi,Q5 TDI quattro Stronic,,nafta,Automatic,0.0,1799000,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1259000,2026.0,autojarov
Škoda,FABIA MONTE CARLO 85 kW,1.0 TSI,benzín,Manual,0.0,524900,2026.0,autojarov
Volkswagen Užitkové vozy,Akční Multivan Style,2.0 TDI,nafta,Automatic,0.0,1546900,2026.0,autojarov
Audi,RS6 Avant performance TFSI quattro,,benzín,Automatic,2308.0,3249900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,16000.0,1449900,,autojarov
Volkswagen,T-Roc People 110 kW 7DSG,1.5 TSI,benzín,Automatic,,769900,,autojarov
SEAT,Leon SP FR e-HYBRID 204k DSG,,hybrid,Automatic,10000.0,819900,2024.0,autojarov
Volkswagen,Passat Elegance 110 kW,2.0 TDI,nafta,Automatic,0.0,1025000,2026.0,autojarov
Volkswagen,Passat R-Line 110 kW,2.0 TDI,nafta,Automatic,0.0,1059000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,Tiguan People 110 kW DSG,2.0 TDI,nafta,Automatic,0.0,1165000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1089000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1089000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1089000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1089000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan People 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1085000,2026.0,autojarov
Volkswagen,"Tiguan R-Line 1,5 eTSI 110 kW mHEV",1.5 ETSI,benzín,Automatic,0.0,1109000,2026.0,autojarov
Volkswagen,Tiguan R-Line 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1313000,2026.0,autojarov
Volkswagen,Tiguan R-Line 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1611500,2026.0,autojarov
Volkswagen,Tiguan R-Line 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1313000,2026.0,autojarov
Volkswagen,Tiguan R-Line 150 kW 4MOT,2.0 TSI,benzín,Automatic,0.0,1246000,2026.0,autojarov
Volkswagen,Tiguan R-Line 142 kW 4MOT,2.0 TDI,nafta,Automatic,0.0,1313000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,802400,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,686000,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,806100,2026.0,autojarov
Volkswagen,Golf Variant People 110 kw 6G,1.5 TSI,benzín,Manual,0.0,806100,2026.0,autojarov
Volkswagen,Golf People 110 kW 6G,1.5 TSI,benzín,Manual,5000.0,599000,2025.0,autojarov
Audi,RS5 Sportback performance edition,,benzín,Automatic,0.0,2819000,2026.0,autojarov
Volkswagen,Passat R-Line 110 kW,2.0 TDI,nafta,Automatic,5000.0,1040000,2026.0,autojarov
Audi,RS5 Sportback performance edition,,benzín,Automatic,0.0,2699000,2026.0,autojarov
Audi,RS5 Sportback performance edition,,benzín,Automatic,0.0,2699900,2026.0,autojarov
CUPRA,Terramar 1.5 eTSI 150k DSG,1.5 ETSI,benzín,Automatic,5000.0,939900,2026.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,6000.0,1469000,2025.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline 50 TDI quattro tiptronic,,nafta,Automatic,10000.0,1919900,,autojarov
Audi,Q5 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1729900,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2229900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1229000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,3000.0,2299000,2025.0,autojarov
CUPRA,Formentor 1.5 eTSI 150k DSG,1.5 ETSI,hybrid,Automatic,7500.0,859900,2024.0,autojarov
Audi,R8 Spyder V10 performance quattro,,benzín,Automatic,0.0,5199900,2026.0,autojarov
Audi,Q2 Advanced 35 TFSI Stronic,,benzín,Automatic,18000.0,874900,,autojarov
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,6.1 BEACH,nafta,Automatic,9000.0,1619900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,6000.0,1469000,2025.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline 50 TDI quattro tiptronic,,nafta,Automatic,10000.0,1919900,,autojarov
Audi,Q5 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1729900,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2229900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1229000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,3000.0,2299000,2025.0,autojarov
CUPRA,Formentor 1.5 eTSI 150k DSG,1.5 ETSI,hybrid,Automatic,7500.0,859900,2024.0,autojarov
Audi,R8 Spyder V10 performance quattro,,benzín,Automatic,0.0,5199900,2026.0,autojarov
Audi,Q2 Advanced 35 TFSI Stronic,,benzín,Automatic,18000.0,874900,,autojarov
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,6.1 BEACH,nafta,Automatic,9000.0,1619900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,6000.0,1469000,2025.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline 50 TDI quattro tiptronic,,nafta,Automatic,10000.0,1919900,,autojarov
Audi,Q5 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1729900,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2229900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1229000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,3000.0,2299000,2025.0,autojarov
CUPRA,Formentor 1.5 eTSI 150k DSG,1.5 ETSI,hybrid,Automatic,7500.0,859900,2024.0,autojarov
Audi,R8 Spyder V10 performance quattro,,benzín,Automatic,0.0,5199900,2026.0,autojarov
Audi,Q2 Advanced 35 TFSI Stronic,,benzín,Automatic,18000.0,874900,,autojarov
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,6.1 BEACH,nafta,Automatic,9000.0,1619900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,6000.0,1469000,2025.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline 50 TDI quattro tiptronic,,nafta,Automatic,10000.0,1919900,,autojarov
Audi,Q5 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1729900,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2229900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1229000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,3000.0,2299000,2025.0,autojarov
CUPRA,Formentor 1.5 eTSI 150k DSG,1.5 ETSI,hybrid,Automatic,7500.0,859900,2024.0,autojarov
Audi,R8 Spyder V10 performance quattro,,benzín,Automatic,0.0,5199900,2026.0,autojarov
Audi,Q2 Advanced 35 TFSI Stronic,,benzín,Automatic,18000.0,874900,,autojarov
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,6.1 BEACH,nafta,Automatic,9000.0,1619900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,6000.0,1469000,2025.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline 50 TDI quattro tiptronic,,nafta,Automatic,10000.0,1919900,,autojarov
Audi,Q5 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1729900,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2229900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1229000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,3000.0,2299000,2025.0,autojarov
CUPRA,Formentor 1.5 eTSI 150k DSG,1.5 ETSI,hybrid,Automatic,7500.0,859900,2024.0,autojarov
Audi,R8 Spyder V10 performance quattro,,benzín,Automatic,0.0,5199900,2026.0,autojarov
Audi,Q2 Advanced 35 TFSI Stronic,,benzín,Automatic,18000.0,874900,,autojarov
Volkswagen Užitkové vozy,California 6.1 Beach TDI DSG,6.1 BEACH,nafta,Automatic,9000.0,1619900,2024.0,autojarov
Audi,A5 Avant TDI quattro Stronic,,nafta,Automatic,6000.0,1469000,2025.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2399000,2026.0,autojarov
Audi,Q7 Sline 50 TDI quattro tiptronic,,nafta,Automatic,10000.0,1919900,,autojarov
Audi,Q5 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1729900,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,0.0,2229900,2026.0,autojarov
Audi,Q3 Spb Sline 40 TDI quattro Stronic,,nafta,Automatic,0.0,1229000,2026.0,autojarov
Audi,Q8 50 TDI quattro tiptronic,,nafta,Automatic,3000.0,2299000,2025.0,autojarov
